Rank,ICP Score,Company,Domain,City,Country,Industry,Sub-Industry,Employees,Revenue (EUR),Sales Team,Marketing Team,BizDev Team,Total GTM,Growth Signal,Offices,Has Enrichment,ICP Reasons
113,84,"LPA",l-p-a.com,"Frankfurt",DE,"Computer Software","["Financial Services", "Banking"]",380,43862000,0,0,0,0,,12,false,"Tier-1 industry; Ideal size (200-5K); Acceptable revenue (10-50M); Germany HQ; Multi-location (12 offices)"
114,84,"Sport Alliance GmbH",sportalliance.com,"Hamburg",DE,"Computer Software","["Health", "Wellness And Fitness"]",350,36200000,0,0,0,0,,6,false,"Tier-1 industry; Ideal size (200-5K); Acceptable revenue (10-50M); Germany HQ; Multi-location (6 offices)"
115,84,"Appsfactory",appsfactory.de,"Leipzig",DE,"Computer Software","["Internet", "Information Technology And Services"]",350,42000000,0,0,0,0,,8,false,"Tier-1 industry; Ideal size (200-5K); Acceptable revenue (10-50M); Germany HQ; Multi-location (8 offices)"
116,83,"Test IO",test.io,"Berlin",DE,"Computer Software","",1100,10000000,0,0,0,0,10,1,false,"Tier-1 industry; Ideal size (200-5K); Acceptable revenue (10-50M); Germany HQ; Some growth signal"
117,83,"ipoque - a Rohde & Schwarz company",ipoque.com,"Leipzig",DE,"Computer Software","["Computer & Network Security", "Telecommunications"]",370,3175000000,0,0,0,0,,2,false,"Tier-1 industry; Ideal size (200-5K); Very large revenue; Germany HQ; Multiple offices; Hidden Champion profile"
118,82,"Kaspersky",kaspersky.com,"Zurich",CH,"Computer & Network Security","",4500,822000000,0,0,0,0,,31,false,"Tier-1 industry; Ideal size (200-5K); Above ideal (500M-2B); CH HQ; Multi-location (31 offices)"
119,82,"RUAG",ruag.ch,"Bern",CH,"Defense & Space","["Defense & Space", "Security And Investigations"]",2900,548000000,0,0,0,0,,16,false,"Tier-1 industry; Ideal size (200-5K); Above ideal (500M-2B); CH HQ; Multi-location (16 offices)"
120,82,"Avaloq",avaloq.com,"Zurich",CH,"Computer Software","",2500,625000000,0,0,0,0,,7,false,"Tier-1 industry; Ideal size (200-5K); Above ideal (500M-2B); CH HQ; Multi-location (7 offices)"
121,82,"Austrian Federal Computing Centre",brz.gv.at,"Vienna",AT,"Information Technology & Services","",1900,595000000,0,0,0,0,,1,false,"Tier-1 industry; Ideal size (200-5K); Above ideal (500M-2B); AT HQ; Hidden Champion profile"
122,82,"Trusted Shops",trustedshops.com,"Cologne",DE,"Internet","["Legal Services"]",760,190200000,0,0,0,0,,5,false,"Internet/SaaS (verify B2B); Ideal size (200-5K); Ideal revenue (50-500M); Germany HQ; Multi-location (5 offices)"
123,82,"Visable",visable.com,"Hamburg",DE,"Internet","["Marketing And Advertising"]",580,74000000,0,0,0,0,,14,false,"Internet/SaaS (verify B2B); Ideal size (200-5K); Ideal revenue (50-500M); Germany HQ; Multi-location (14 offices)"
124,82,"Quipu GmbH",quipu.de,"Frankfurt am Main",DE,"Computer Software","",560,39952000,0,0,0,0,,2,false,"Tier-1 industry; Ideal size (200-5K); Acceptable revenue (10-50M); Germany HQ; Multiple offices"
125,82,"Testbirds",testbirds.com,"Munich",DE,"Information Technology & Services","["Computer Software"]",410,13000000,0,0,0,0,,4,false,"Tier-1 industry; Ideal size (200-5K); Acceptable revenue (10-50M); Germany HQ; Multiple offices"
126,82,"AMM Group",amm-group.com,"Hamburg",DE,"Information Technology & Services","["Aviation & Aerospace", "Mechanical Or Industrial Engineering", "Management Consulting"]",400,10000000,0,0,0,0,,2,false,"Tier-1 industry; Ideal size (200-5K); Acceptable revenue (10-50M); Germany HQ; Multiple offices"
127,81,"AUTO1 Group",auto1-group.com,"Berlin",DE,"Mechanical Or Industrial Engineering","["Internet"]",5600,6534309000,0,0,0,0,22,2,false,"Tier-1 industry; Mid-market/Enterprise; Very large revenue; Germany HQ; Strong growth signal; Multiple offices"
128,81,"Enpal",enpal.de,"Berlin",DE,"Renewables & Environment","",4500,1008000000,0,0,0,0,,1,false,"Tier-1 industry; Ideal size (200-5K); Above ideal (500M-2B); Germany HQ"
129,81,"Nemetschek Group",nemetschek.com,"Munich",DE,"Computer Software","["Architecture & Planning", "Construction"]",4000,930370000,0,0,0,0,,1,false,"Tier-1 industry; Ideal size (200-5K); Above ideal (500M-2B); Germany HQ"
130,81,"M+W Group",mwgroup.net,"Stuttgart",DE,"Construction","["Semiconductors", "Pharmaceuticals", "Oil & Energy"]",2200,700000000,0,0,0,0,,1,false,"Tier-1 industry; Ideal size (200-5K); Above ideal (500M-2B); Germany HQ"
131,80,"T-Systems International",t-systems.com,"Frankfurt am Main",DE,"Information Technology & Services","",3500,4616000000,0,0,0,0,,11,false,"Tier-1 industry; Ideal size (200-5K); Very large revenue; Germany HQ; Multi-location (11 offices)"
132,80,"HELM AG",helmag.com,"Hamburg",DE,"Chemicals","["Agriculture", "Pharmaceuticals", "Oil & Energy"]",2300,6806000000,0,0,0,0,,52,false,"Tier-1 industry; Ideal size (200-5K); Very large revenue; Germany HQ; Multi-location (52 offices)"
133,80,"Netlight",netlight.com,"Zuerich",CH,"Information Technology & Services","",2100,20000000,0,0,0,0,,15,false,"Tier-1 industry; Ideal size (200-5K); Acceptable revenue (10-50M); CH HQ; Multi-location (15 offices)"
134,80,"P3",p3-group.com,"Stuttgart",DE,"Logistics & Supply Chain","",1700,500000000,0,0,0,0,,6,false,"Tier-2 industry; Ideal size (200-5K); Ideal revenue (50-500M); Germany HQ; Multi-location (6 offices)"
135,80,"trivago",trivago.com,"Duesseldorf",DE,"Internet","["Leisure", "Travel & Tourism"]",1300,482826000,0,0,0,0,,2,false,"Internet/SaaS (verify B2B); Ideal size (200-5K); Ideal revenue (50-500M); Germany HQ; Multiple offices"
136,80,"XING",xing.com,"Hamburg",DE,"Internet","["Staffing And Recruiting"]",920,232764000,0,0,0,0,,3,false,"Internet/SaaS (verify B2B); Ideal size (200-5K); Ideal revenue (50-500M); Germany HQ; Multiple offices"
137,80,"Evotec",evotec.com,"Hamburg",DE,"Biotechnology","",830,104000000,0,0,0,0,,14,false,"Tier-2 industry; Ideal size (200-5K); Ideal revenue (50-500M); Germany HQ; Multi-location (14 offices)"
138,80,"Heidelberg Engineering",heidelbergengineering.com,"Heidelberg",DE,"Medical Devices","",490,97000000,0,0,0,0,,6,false,"Tier-2 industry; Ideal size (200-5K); Ideal revenue (50-500M); Germany HQ; Multi-location (6 offices)"
139,80,"PlanRadar",planradar.com,"Vienna",AT,"Computer Software","["Construction", "Real Estate", "Facilities Services"]",400,32100000,0,0,0,0,,9,false,"Tier-1 industry; Ideal size (200-5K); Acceptable revenue (10-50M); AT HQ; Multi-location (9 offices)"
140,80,"Holycode™",holycode.com,"Zurich",CH,"Computer Software","",400,22000000,0,0,0,0,,9,false,"Tier-1 industry; Ideal size (200-5K); Acceptable revenue (10-50M); CH HQ; Multi-location (9 offices)"
141,80,"seca – precision for health",seca.com,"Hamburg",DE,"Medical Devices","",380,110000000,0,0,0,0,,13,false,"Tier-2 industry; Ideal size (200-5K); Ideal revenue (50-500M); Germany HQ; Multi-location (13 offices)"
142,79,"adesso SE",adesso.de,"Dortmund",DE,"Information Technology & Services","",11000,1357067000,0,0,0,0,,8,false,"Tier-1 industry; Mid-market/Enterprise; Above ideal (500M-2B); Germany HQ; Multi-location (8 offices)"
143,79,"AUTODOC",autodoc.group,"Berlin",DE,"Information Technology & Services","["Automotive"]",6000,1788000000,0,0,0,0,,5,false,"Tier-1 industry; Mid-market/Enterprise; Above ideal (500M-2B); Germany HQ; Multi-location (5 offices)"
144,79,"DB Systel GmbH",dbsystel.de,"Frankfurt am Main",DE,"Information Technology & Services","",5400,1272000000,0,0,0,0,,14,false,"Tier-1 industry; Mid-market/Enterprise; Above ideal (500M-2B); Germany HQ; Multi-location (14 offices)"
145,79,"n8n",n8n.io,"Berlin",DE,"Computer Software","",600,40000000,0,0,0,0,,1,false,"Tier-1 industry; Ideal size (200-5K); Acceptable revenue (10-50M); Germany HQ"
146,79,"G DATA Software",gdata-software.com,"Bochum",DE,"Computer & Network Security","",500,45000000,0,0,0,0,,1,false,"Tier-1 industry; Ideal size (200-5K); Acceptable revenue (10-50M); Germany HQ"
147,79,"Telio Group",tel.io,"Hamburg",DE,"Telecommunications","["Computer Software", "Security And Investigations"]",480,49096000,0,0,0,0,,1,false,"Tier-1 industry; Ideal size (200-5K); Acceptable revenue (10-50M); Germany HQ"
148,79,"G DATA CyberDefense",gdata.de,"Bochum",DE,"Computer & Network Security","",400,45000000,0,0,0,0,,1,false,"Tier-1 industry; Ideal size (200-5K); Acceptable revenue (10-50M); Germany HQ"
149,79,"AnyDesk Software",anydesk.com,"Stuttgart",DE,"Computer Software","",350,40000000,0,0,0,0,,0,false,"Tier-1 industry; Ideal size (200-5K); Acceptable revenue (10-50M); Germany HQ"
150,78,"CHECK24 Vergleichsportal GmbH",check24.de,"Munich",DE,"Internet","["Insurance", "Financial Services"]",5000,577000000,0,0,0,0,,21,false,"Internet/SaaS (verify B2B); Ideal size (200-5K); Above ideal (500M-2B); Germany HQ; Multi-location (21 offices)"
151,78,"IONOS",ionos.com,"Karlsruhe",DE,"Internet","",4200,1681000000,0,0,0,0,,5,false,"Internet/SaaS (verify B2B); Ideal size (200-5K); Above ideal (500M-2B); Germany HQ; Multi-location (5 offices)"
152,78,"Berlin-Chemie Menarini",berlin-chemie.de,"Berlin",DE,"Pharmaceuticals","",2200,1637000000,0,0,0,0,18,1,false,"Tier-2 industry; Ideal size (200-5K); Above ideal (500M-2B); Germany HQ; Moderate growth signal"
153,78,"SMG Swiss Marketplace Group",swissmarketplace.group,"Zurich",CH,"Internet","["Real Estate", "Automotive", "Financial Services"]",930,457000000,0,0,0,0,,5,false,"Internet/SaaS (verify B2B); Ideal size (200-5K); Ideal revenue (50-500M); CH HQ; Multi-location (5 offices)"
154,78,"pfm medical gmbh",pfmmedical.com,"Cologne",DE,"Medical Devices","",710,152000000,0,0,0,0,,2,false,"Tier-2 industry; Ideal size (200-5K); Ideal revenue (50-500M); Germany HQ; Multiple offices"
155,78,"BioSpring GmbH",biospring.net,"Frankfurt",DE,"Biotechnology","",370,117000000,0,0,0,0,,3,false,"Tier-2 industry; Ideal size (200-5K); Ideal revenue (50-500M); Germany HQ; Multiple offices"
156,77,"GFT Technologies",gft.com,"Stuttgart",DE,"Information Technology & Services","",12000,907356000,0,0,0,0,,3,false,"Tier-1 industry; Mid-market/Enterprise; Above ideal (500M-2B); Germany HQ; Multiple offices"
157,77,"German Aerospace Center (DLR)",dlr.de,"Koeln",DE,"Defense & Space","["Research", "Renewables & Environment", "Transportation/Trucking/Railroad"]",12000,1854000000,0,0,0,0,,2,false,"Tier-1 industry; Mid-market/Enterprise; Above ideal (500M-2B); Germany HQ; Multiple offices"
158,77,"adesso Schweiz AG",adesso.ch,"Dortmund",DE,"Information Technology & Services","",11000,1357067000,0,0,0,0,,2,false,"Tier-1 industry; Mid-market/Enterprise; Above ideal (500M-2B); Germany HQ; Multiple offices"
159,77,"Storck",storck.com,"Berlin",DE,"Mechanical Or Industrial Engineering","",8300,2000000000,0,0,0,0,,4,false,"Tier-1 industry; Mid-market/Enterprise; Above ideal (500M-2B); Germany HQ; Multiple offices"
160,77,"AIKO Energy",aikosolar.com,"Duesseldorf",DE,"Renewables & Environment","",7600,1528272000,0,0,0,0,,3,false,"Tier-1 industry; Mid-market/Enterprise; Above ideal (500M-2B); Germany HQ; Multiple offices"
161,77,"ACP Gruppe",acp-gruppe.com,"Vienna",AT,"Information Technology & Services","",2200,1182000000,0,0,0,0,,1,false,"Tier-1 industry; Ideal size (200-5K); Above ideal (500M-2B); AT HQ"
162,77,"Magenta Telekom",magenta.at,"Vienna",AT,"Telecommunications","",2200,1733000000,0,0,0,0,,1,false,"Tier-1 industry; Ideal size (200-5K); Above ideal (500M-2B); AT HQ"
163,77,"idealo internet GmbH",idealo.com,"Berlin",DE,"Internet","",1000,61000000,0,0,0,0,,1,false,"Internet/SaaS (verify B2B); Ideal size (200-5K); Ideal revenue (50-500M); Germany HQ"
164,76,"SCHOTT Pharma",schott-pharma.com,"Mainz",DE,"Pharmaceuticals","",4800,1072450000,0,0,0,0,,16,false,"Tier-2 industry; Ideal size (200-5K); Above ideal (500M-2B); Germany HQ; Multi-location (16 offices)"
165,76,"Eppendorf",eppendorf.com,"Hamburg",DE,"Biotechnology","",4700,1129000000,0,0,0,0,,5,false,"Tier-2 industry; Ideal size (200-5K); Above ideal (500M-2B); Germany HQ; Multi-location (5 offices)"
166,76,"Rejlers",rejlers.com,"Zurich",CH,"Internet","["Architecture & Planning", "Marketing And Advertising"]",3300,403260000,0,0,0,0,,2,false,"Internet/SaaS (verify B2B); Ideal size (200-5K); Ideal revenue (50-500M); CH HQ; Multiple offices"
167,76,"Merz Therapeutics",merztherapeutics.com,"Frankfurt am Main",DE,"Pharmaceuticals","",1300,1408000000,0,0,0,0,,10,false,"Tier-2 industry; Ideal size (200-5K); Above ideal (500M-2B); Germany HQ; Multi-location (10 offices)"
168,76,"Raisin",raisin.com,"Berlin",DE,"Internet","["Financial Services"]",920,25000000,0,0,0,0,,10,false,"Internet/SaaS (verify B2B); Ideal size (200-5K); Acceptable revenue (10-50M); Germany HQ; Multi-location (10 offices)"
169,75,"Open Systems",open-systems.com,"Zurich",CH,"Computer & Network Security","",430,25000000,0,0,0,0,,1,false,"Tier-1 industry; Ideal size (200-5K); Acceptable revenue (10-50M); CH HQ"
170,75,"Chiesi Deutschland",chiesi.de,"Hamburg",DE,"Pharmaceuticals","",400,387000000,0,0,0,0,,1,false,"Tier-2 industry; Ideal size (200-5K); Ideal revenue (50-500M); Germany HQ"
171,75,"W.O.M. WORLD OF MEDICINE GmbH",wom.group,"Berlin",DE,"Medical Devices","",380,53000000,0,0,0,0,,1,false,"Tier-2 industry; Ideal size (200-5K); Ideal revenue (50-500M); Germany HQ"
172,75,"inovex GmbH",inovex.de,"Karlsruhe",DE,"Information Technology & Services","",380,460000,0,0,0,0,,8,false,"Tier-1 industry; Ideal size (200-5K); Low revenue; Germany HQ; Multi-location (8 offices)"
173,74,"CANCOM",cancom.de,"Munich",DE,"Information Technology & Services","",5600,1884900000,0,0,0,0,,1,false,"Tier-1 industry; Mid-market/Enterprise; Above ideal (500M-2B); Germany HQ"
174,74,"Grünenthal Group",grunenthal.com,"Aachen",DE,"Pharmaceuticals","",4300,1938000000,0,0,0,0,,2,false,"Tier-2 industry; Ideal size (200-5K); Above ideal (500M-2B); Germany HQ; Multiple offices"
175,74,"Merz Group",merz.com,"Frankfurt",DE,"Pharmaceuticals","["Medical Devices", "Cosmetics"]",3000,1548000000,0,0,0,0,,2,false,"Tier-2 industry; Ideal size (200-5K); Above ideal (500M-2B); Germany HQ; Multiple offices"
176,74,"Brainlab",brainlab.com,"Muenchen",DE,"Medical Devices","",2100,549000000,0,0,0,0,,2,false,"Tier-2 industry; Ideal size (200-5K); Above ideal (500M-2B); Germany HQ; Multiple offices"
177,74,"medac France",medac.fr,"Wedel",DE,"Pharmaceuticals","",2000,704000000,0,0,0,0,,2,false,"Tier-2 industry; Ideal size (200-5K); Above ideal (500M-2B); Germany HQ; Multiple offices"
178,74,"ROVI Pharmaceutical Company",rovi.es,"Koblenz",DE,"Pharmaceuticals","",1300,579019000,0,0,0,0,,3,false,"Tier-2 industry; Ideal size (200-5K); Above ideal (500M-2B); Germany HQ; Multiple offices"
179,74,"360T",360t.com,"Frankfurt",DE,"Internet","",340,24000000,0,0,0,0,,2,false,"Internet/SaaS (verify B2B); Ideal size (200-5K); Acceptable revenue (10-50M); Germany HQ; Multiple offices"
180,74,"ResearchGate",researchgate.net,"Berlin",DE,"Internet","",340,35000000,0,0,0,0,,2,false,"Internet/SaaS (verify B2B); Ideal size (200-5K); Acceptable revenue (10-50M); Germany HQ; Multiple offices"
181,74,"JobLeads",jobleads.com,"Hamburg",DE,"Internet","",330,15000000,0,0,0,0,,2,false,"Internet/SaaS (verify B2B); Ideal size (200-5K); Acceptable revenue (10-50M); Germany HQ; Multiple offices"
182,73,"VDE",vde.com,"Offenbach",DE,"Information Technology & Services","["Research", "Renewables & Environment", "Publishing"]",2000,87000,0,0,0,0,,2,false,"Tier-1 industry; Ideal size (200-5K); Low revenue; Germany HQ; Multiple offices"
183,73,"GUS Group",gus-erp.com,"Cologne",DE,"Computer Software","",580,690000,0,0,0,0,,4,false,"Tier-1 industry; Ideal size (200-5K); Low revenue; Germany HQ; Multiple offices"
184,72,"Acino",acino.swiss,"Zurich",CH,"Pharmaceuticals","",2500,1020000000,0,0,0,0,,15,false,"Tier-2 industry; Ideal size (200-5K); Above ideal (500M-2B); CH HQ; Multi-location (15 offices)"
185,72,"Cognizant Netcentric",netcentric.biz,"Zurich",CH,"Internet","",780,25000000,0,0,0,0,,18,false,"Internet/SaaS (verify B2B); Ideal size (200-5K); Acceptable revenue (10-50M); CH HQ; Multi-location (18 offices)"
186,72,"kununu",kununu.com,"Vienna",AT,"Internet","["Human Resources"]",350,29000000,0,0,0,0,,13,false,"Internet/SaaS (verify B2B); Ideal size (200-5K); Acceptable revenue (10-50M); AT HQ; Multi-location (13 offices)"
187,71,"Freelancer",marcelgro.de,"Berlin",DE,"Internet","",1600,36330000,0,0,0,0,,1,false,"Internet/SaaS (verify B2B); Ideal size (200-5K); Acceptable revenue (10-50M); Germany HQ"
188,71,"Rodenstock",rodenstock.com,"Munich",DE,"Medical Devices","",1400,576000000,0,0,0,0,,1,false,"Tier-2 industry; Ideal size (200-5K); Above ideal (500M-2B); Germany HQ"
189,71,"MSD Österreich",msd.at,"Vienna",AT,"Pharmaceuticals","["Veterinary"]",950,377000000,0,0,0,0,,1,false,"Tier-2 industry; Ideal size (200-5K); Ideal revenue (50-500M); AT HQ"
190,71,"AOP Health",aop-health.com,"Vienna",AT,"Pharmaceuticals","",570,170000000,0,0,0,0,,1,false,"Tier-2 industry; Ideal size (200-5K); Ideal revenue (50-500M); AT HQ"
191,71,"Unic",unic.com,"Zurich",CH,"Computer Software","",530,115000,0,0,0,0,,5,false,"Tier-1 industry; Ideal size (200-5K); Low revenue; CH HQ; Multi-location (5 offices)"
192,71,"Schwabe Group",schwabe-group.com,"Karlsruhe",DE,"Pharmaceuticals","",400,1095000000,0,0,0,0,,1,false,"Tier-2 industry; Ideal size (200-5K); Above ideal (500M-2B); Germany HQ"
193,70,"SRH",srh.com,"Heidelberg",DE,"Computer Software","["Education Management", "Hospital & Health Care", "Apparel & Fashion"]",4000,9867000,0,0,0,0,,1,false,"Tier-1 industry; Ideal size (200-5K); Low revenue; Germany HQ"
194,70,"Schüßler-Plan",schuessler-plan.de,"Duesseldorf",DE,"Information Technology & Services","["Construction", "Environmental Services"]",1200,,0,0,0,0,,22,false,"Tier-1 industry; Ideal size (200-5K); Germany HQ; Multi-location (22 offices)"
195,70,"Regnology",regnology.net,"Frankfurt",DE,"Computer Software","",1200,,0,0,0,0,,6,false,"Tier-1 industry; Ideal size (200-5K); Germany HQ; Multi-location (6 offices)"
196,70,"BCG Platinion",bcgplatinion.com,"Koeln",DE,"Information Technology & Services","",1100,,0,0,0,0,,6,false,"Tier-1 industry; Ideal size (200-5K); Germany HQ; Multi-location (6 offices)"
197,70,"Otto Group one.O",og1o.com,"Dresden",DE,"Information Technology & Services","["Computer Software"]",1000,,0,0,0,0,,8,false,"Tier-1 industry; Ideal size (200-5K); Germany HQ; Multi-location (8 offices)"
198,70,"METRO.digital",metro.digital,"Duesseldorf",DE,"Computer Software","",900,,0,0,0,0,,6,false,"Tier-1 industry; Ideal size (200-5K); Germany HQ; Multi-location (6 offices)"
199,70,"Zoi",zoi.tech,"Stuttgart",DE,"Information Technology & Services","",660,,0,0,0,0,,12,false,"Tier-1 industry; Ideal size (200-5K); Germany HQ; Multi-location (12 offices)"
200,70,"Q ENERGY",qenergy.eu,"Berlin",DE,"Renewables & Environment","",610,,0,0,0,0,,13,false,"Tier-1 industry; Ideal size (200-5K); Germany HQ; Multi-location (13 offices)"
